PK (7100)	GUID (5800)	DayOfWeek (7101)	Starttime (7102)	Length (7115)	Course (7106)	Subject (7103)	Teacher (7104)	Group (7105)	Room (7107)	Period (7108)	Week (7109)	ActualWeeks (7167)
733	{51ED3191-7463-4808-8A85-6EFD72814045}	Torsdag	12:20	30	MUSINS02S	MUS	ReveKa	SÅ02:24A_MinSan	227			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
720	{6D5B37D8-078E-4BA1-B05A-EDE83F5D87B4}	Onsdag	9:35	30	MUSINS02S	MUS	ReveKa	SÅ02:24A_MoaGTh	015			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
263	{508006D5-FA69-4304-8260-E752E5F47515}	Tisdag	11:30	30	MUSINS02S	MUS	ReveKa	SÅ02:24A_OliCUg	113			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-24
724	{0EE02C4E-E63A-48E8-86A1-6B1F4F30BAD6}	Torsdag	14:55	30	MUSINS02S	MUS	ReveKa	SÅ02:24A_PixSkö	232			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
531	{B65EEAF7-E40F-4E56-852F-9A0BB3CFE25C}	Tisdag	9:05	30	MUSINS02S	MUS	ReveKa	SÅ02:24A_SanNyr	115			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-24
721	{5F0CBEA5-9661-428B-BDE0-79B9D858A454}	Torsdag	12:30	30	MUSINS02S	MUS	EdqJos	SÅ02:24A_VirGFM	106			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
716	{7137C051-FCA7-47AF-8C02-C476B4F864B1}	Torsdag	9:20	30	MUSINS02S	MUS	EdqJos	SÅ02:24B_AvaJam	106			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
710	{2EC78A59-2BC9-449D-BF68-3EBCBB2E91D3}	Torsdag	9:55	30	MUSINS02S	MUS	EdqJos	SÅ02:24B_DanDeb	106			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
1099	{83E7D76F-72F7-424D-9289-0FDB0CAA698E}	Torsdag	14:55	30	MUSINS02S	MUS	BeckJo	SÅ02:24B_DanLVe	115			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
299	{60CB4195-4F15-44E1-A6C5-D060E91F00C2}	Måndag	12:25	30	MUSINS02S	MUS	EdqJos	SÅ02:24B_ElsKBä	106			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
523	{76B3DBFE-7A74-4BFF-9B8E-2726779C1D8A}	Måndag	10:10	30	MUSINS02S	MUS	EdqJos	SÅ02:24B_ElsKun	115			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
154	{121AA99E-67F4-462A-8F59-5204D0C12EBE}	Fredag	12:45	30	MUSINS02S	MUS	EdqJos	SÅ02:24C_FreLin	106			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
535	{1B8A9A2D-30EC-4C05-8036-248749458EF4}	Onsdag	11:05	30	MUSINS02S	MUS	EdqJos	SÅ02:24B_HedHLu	106			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
222	{87422978-EAFD-44A1-BF0C-5A20250873C9}	Torsdag	9:15	30	MUSINS02S	MUS	LundCa	SÅ02:24B_JulHam	227			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
406	{A7546B3E-1205-42A5-B648-733D2B0265C7}	Torsdag	9:50	30	MUSINS02S	MUS	LundCa	SÅ02:24B_MarIYá	227			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
732	{67E997AD-9823-4CA7-9830-B59CC71BB7BC}	Måndag	11:20	30	MUSINS02S	MUS	LundCa	SÅ02:24B_PetKli	232			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
749	{40423383-9437-414B-A425-FAFD4C5D9003}	Onsdag	11:10	30	MUSINS02S	MUS	LundCa	SÅ02:24B_SofJMa	226			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
746	{0F720BC3-5127-427B-9ADB-98FFBABD5976}	Måndag	13:40	30	MUSINS02S	MUS	LundCa	SÅ02:24C_AgnMil	110			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
411	{B983D7FC-4907-4541-AA36-36B7D2AFF080}	Torsdag	11:10	30	MUSINS02S	MUS	ReveKa	SÅ02:24C_AlmORa	227			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
722	{EF6FF409-AC86-4021-845D-9389A9224DF0}	Torsdag	14:15	30	MUSINS02S	MUS	ReveKa	SÅ02:24C_AlvVib	232			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
569	{D60DACD4-9688-4AAB-BAEE-AF8BE81DD75F}	Torsdag	12:15	30	MUSINS02S	MUS	BeckJo	SÅ02:24C_KalStr	114			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
571	{0113711F-DD5E-4A03-9166-A4F5DE10CA46}	Måndag	10:45	30	MUSINS02S	MUS	LundCa	SÅ02:24C_LauMau	232			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
747	{AF4F4E44-3FD2-4D09-BF69-1529628C4AD6}	Torsdag	13:45	30	MUSINS02S	MUS	BeckJo	SÅ02:24C_LinPer	115			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 19, 21-24
713	{AB22FCE9-FC1B-4308-A189-B9FBA9A491C2}	Måndag	13:35	30	MUSINS02S	MUS	ReveKa	SÅ02:24C_MajAnd	113			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
727	{70E838A0-46B6-48D5-8539-DE458613E53D}	Måndag	14:15	30	MUSINS02S	MUS	ReveKa	SÅ02:24C_MajMPe	113			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
770	{F521314C-BC12-424F-889D-951CFF142586}	Tisdag	13:45	30	MUSINS02S	MUS	VindHe	SÅ02:24C_MimOlo	114			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-24
761	{0A9A4AED-C717-4A7F-9DB0-DF536AD2519D}	Torsdag	9:35	30	MUSINS02S	MUS	VindHe	SÅ02:24C_NaiPol	226			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
669	{B443EC34-EE9D-4088-8051-04FEC2791297}	Fredag	12:45	30	MUSINS02S	MUS	VindHe	SÅ02:24C_RutNor	114			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
694	{9EAD68E2-DA1F-4086-974C-E9CB8CC55843}	Måndag	14:15	30	MUSINS02S	MUS	VindHe	SÅ02:24C_SigMeh	114			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
98	{D20C92EA-31F8-4C4E-840A-FE3D95D0603C}	Måndag	13:40	30	MUSINS02S	MUS	VindHe	SÅ02:24C_VilOCl	114			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
444	{7AA2460B-E4D5-495F-9448-B67B4FCA6AD0}	Fredag	12:10	30	MUSINS02S	MUS	VindHe	SÅ02:24F_CorÖrn	114			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
265	{35A620AC-2072-4676-AB07-E583F66602ED}	Onsdag	11:05	30	MUSINS02S	MUS	ReveKa	SÅ02:24B_LilHKa	015			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
472	{461F09B9-EF73-4484-958D-237D2CD3DC5B}	Torsdag	11:45	30	MUSINS02S	MUS	LundCa	SÅ02:24F_NohWel	232			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
618	{AE3BB500-22EB-42A4-83F0-A4812717ABDD}	Onsdag	13:50	30	MUSINS02S	MUS	BeckJo	SÅ02:24F_TyrVik	225			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
759	{D0838BBB-49FC-499E-B1F0-5510209DEFDA}	Torsdag	9:40	30	MUSINS02S	MUS	BeckJo	IV-SÅ02:24G_EmmKar	114			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
362	{648E16A2-C2F7-4004-B454-C9113329738D}	Tisdag	13:15	30	MUSINS01S2	MUS	HammUl	BSIV:23F_KiaSun	105			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
790	{C619A721-8178-4B85-9A8D-F2E1BFED672B}	Tisdag	15:00	30	MUSINS01S2	MUS	KnutHå	BSIV:24A_AliCor	105			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-24
1020	{E047DA17-3ABB-47C0-A1A0-8DA00005D1E2}	Fredag	13:20	30	MUSINS01S2	MUS	KnutHå	BSIV:24A_LovJoe	106			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
960	{38076BE3-19C1-465B-9F4E-BEFC960B2E85}	Fredag	14:10	30	MUSINS01S2	MUS	KnutHå	BSIV:24A_TobKli	106			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
971	{C34F587D-94FE-40D3-85F8-03D76CB69151}	Måndag	13:35	30	MUSINS01S2	MUS	KnutHå	BSIV:24C_AroLev	012			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
421	{85F2E91D-6671-40D6-82A2-B60CAA7BB2BF}	Måndag	12:45	30	MUSINS01S2	MUS	KnutHå	BSIV:24F_NohWel	012			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
780	{D8090E70-FCB2-4ABC-91B7-17AB98DC2FB9}	Tisdag	13:50	30	MUSINS01S2	MUS	JonsLa	GIIV:23A_AlfBjö	102			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
456	{0355436B-540E-4BE9-9A3C-AB77F4CA2CFC}	Onsdag	10:05	30	MUSINS01S2	MUS	JonsLa	GIIV:23A_KarArv	018			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
495	{DCD36742-4F33-480F-B232-87240DEF8D17}	Tisdag	12:50	30	MUSINS01S2	MUS	JonsLa	GIIV:23B_Lauwal	102			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
879	{34FCEB2C-50BE-45AA-971D-1C730E84B1CD}	Torsdag	11:40	30	MUSINS01S2	MUS	HolmCh	GIIV:23B_MarSan	018			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
429	{5C98E1D7-A1A6-4656-998C-8D4D42DE06F2}	Måndag	12:30	30	MUSINS01S2	MUS	HolmCh	GIIV:23C_LoLöw	018			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
479	{47E084C3-B606-4F67-AF13-50FB64E33A3D}	Torsdag	15:30	30	MUSINS01S2	MUS	HolmCh	GIIV:23C_ValSjö	018			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
480	{E67D7400-0D53-422E-AF79-AB407C122034}	Tisdag	13:20	30	MUSINS01S2	MUS	HolmCh	GIIV:23D_EltGew	018			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
827	{22B520B9-49BC-4E94-8212-8A2BFDA857C4}	Tisdag	9:00	30	MUSINS01S2	MUS	MeliPm	GIIV:23E_AzrTum	014			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
248	{2056E86B-73B3-47B5-941B-3AFA20B2ECEB}	Tisdag	8:30	30	MUSINS01S2	MUS	MeliPm	GIIV:23E_MelStå	014			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
903	{3B33F978-2B88-4E8D-B18B-F7835F325660}	Torsdag	11:25	30	MUSINS01S2	MUS	MeliPm	GIIV:23E_VigSto	111			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
470	{4CA8EA80-6959-4335-8BC8-5A4379F1FC9A}	Torsdag	9:00	30	MUSINS01S2	MUS	MeliPm	GIIV:24A_LudFlo	012			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
428	{1AB7EB8D-C06F-40D7-97B9-A549A7A7F537}	Torsdag	12:00	30	MUSINS01S2	MUS	MeliPm	GIIV:24A_PixSkö	111			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
508	{332C6382-33AB-4DB1-A4C0-2CCDCB35DFEB}	Måndag	11:20	30	MUSINS01S2	MUS	MeliPm	GIIV:24B_VinIon	018			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
707	{D2819263-13D3-4B45-A94E-45728AE6FFF3}	Onsdag	13:40	30	MUSINS01S2	MUS	MeliPm	GIIV:24D_AlfBoo	102			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
493	{2AA8C40A-E2D3-4D1E-ADFF-6382A871CBB9}	Fredag	13:10	30	MUSINS01S2	MUS	HammUl	K-BSIV:24C_AlvHam	105			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
860	{55EEFC91-126A-426C-A585-FA0DBF48B427}	Torsdag	11:15	30	MUSINS01S2	MUS	ElleJa	PIIV:23B_DorErl	013			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
584	{5AE24B5B-33E6-4FF6-ADA4-EAEF4549BE46}	Fredag	11:15	30	MUSINS01S2	MUS	ElleJa	PIIV:23B_LivMår	013			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
777	{AE0DED2C-BE2D-4F5E-993F-CA4599C65462}	Torsdag	12:15	30	MUSINS01S2	MUS	ElleJa	PIIV:23D_AleBir	013			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
1057	{9DE3AFFF-54CD-4E1D-BFB5-E4EF94277441}	Fredag	13:55	30	MUSINS01S2	MUS	NydaPe	PIIV:23D_JulCas	115			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
539	{2E862862-CDE7-4877-B59A-9507E771014D}	Torsdag	9:35	30	MUSINS01S2	MUS	NydaPe	PIIV:23D_MilDid	115			35-42, 45-49, 51, 3-8, 10, 12-14, 16-18, 21-24
848	{E86114C7-B4F3-452D-AF13-5B6E5C93AD51}	Fredag	13:20	30	MUSINS01S2	MUS	NydaPe	PIIV:23D_SteIsr	115			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
816	{1B4FBABA-22D5-41A0-91F0-53FF1540AD86}	Torsdag	10:10	30	MUSINS01S2	MUS	NydaPe	PIIV:23D_TagFil	115			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
851	{7D54DC29-3759-4BD3-B70B-24CBCCB1A5CF}	Fredag	10:10	30	MUSINS01S2	MUS	NydaPe	PIIV:23E_AlvWer	115			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
850	{B64D1932-96F8-4B5D-8A6C-6B6F1FA55438}	Fredag	10:45	30	MUSINS01S2	MUS	NydaPe	PIIV:23E_EriSve	115			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
689	{1D068EFB-21EE-43D5-BF62-2E241F1A5362}	Fredag	11:20	30	MUSINS01S2	MUS	NydaPe	PIIV:23E_RobSun	115			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
854	{713AE535-B6DD-410A-841D-6A481E68AB5C}	Torsdag	12:45	30	MUSINS01S2	MUS	NydaPe	PIIV:23F_MajÅbe	114			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
868	{274171C3-46F1-4D28-9318-FCBB6F9F8C6F}	Fredag	9:35	30	MUSINS01S2	MUS	NydaPe	PIIV:24A_IanBer	115			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
550	{EDE829C6-2A4A-4141-9925-AC45F5677BA6}	Onsdag	11:20	30	MUSINS01S2	MUS	MagnLe	PIIV:24B_AvaJam	013			35-38, 40-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
817	{6E8E70D0-BADD-47EF-ADD5-1CD0654B4586}	Onsdag	10:45	30	MUSINS01S2	MUS	MagnLe	PIIV:24B_DanLei	013			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
859	{93D51DA3-6628-4226-BB9A-4150A1C5EE4B}	Onsdag	15:05	30	MUSINS01S2	MUS	MagnLe	PIIV:24C_AgnMil	013			35-41, 43, 45-49, 51, 3-8, 10, 12-13, 16-24
820	{A593EB2C-933E-47AA-B1B4-1C065418672C}	Måndag	14:10	30	MUSINS01S2	MUS	SiweAn	PIIV:24C_MajAnd	115			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
125	{8E2EADD9-823D-469B-B3B3-B11456417822}	Måndag	13:35	30	MUSINS01S2	MUS	SiweAn	PIIV:24C_MajMag	115			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
465	{92E74424-9E13-4A04-ADB6-E6A5E004E62F}	Onsdag	14:50	30	MUSINS01S2	MUS	SiweAn	PIIV:24D_IsaAve	115			35-41, 43, 45-49, 51, 3-8, 10, 12-13, 16-24
773	{5639ACA3-C248-4E73-B7C2-72FB40688B58}	Onsdag	15:25	30	MUSINS01S2	MUS	SiweAn	PIIV:24D_LeaAnd	115			35-41, 43, 45-49, 51, 3-8, 10, 12-13, 16-24
862	{43872949-6D3C-430A-AEC7-0D5BFD04514E}	Måndag	13:05	30	MUSINS01S2	MUS	SiweAn	PIIV:24E_EllWoo	115			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
118	{6B4231BC-5826-4CF9-A14E-15BA3997FAC6}	Torsdag	14:55	30	MUSINS01S2	MUS	SandVi	SXIV:23E_RasKåh	226			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
583	{162B70CE-5DA2-4399-8239-86F1FBB496B9}	Torsdag	12:40	30	MUSINS01S2	MUS	SandVi	SX02:24A_VigGrö	233			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 19, 21-24
679	{9874ED0E-6BB1-4EE4-9B65-C4E4672536A3}	Onsdag	15:50	30	MUSINS01S2	MUS	SandVi	SXIV:24C_Artvon	113			35-41, 43, 45-49, 51, 3-8, 10, 12-13, 16-24
107	{2A03B9C1-4C32-4C05-86F9-43C450F0D5BF}	Tisdag	9:35	30	MUSINS01S2	MUS	SandVi	SXIV:24C_FelFre	233			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-24
867	{03CBC837-FD2F-43E8-9E42-97241982E7A8}	Tisdag	13:20	30	MUSINS01S2	MUS	SandVi	SXIV:24C_LauMau	233			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-24
760	{F4F43B84-331E-4EC0-B00C-6D97C39AE8D0}	Tisdag	11:55	30	MUSINS01S2	MUS	ZettUl	SÅIV:23A_JuaJim	225			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
774	{50AEA99C-45B8-4DCA-BDDE-B41D561651B8}	Måndag	14:15	30	MUSINS01S2	MUS	ZettUl	SÅIV:23B_WerEhr	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
738	{CAB7CFBE-8FB1-4B8E-9AD9-6C5D875EFE90}	Tisdag	13:40	30	MUSINS01S2	MUS	ZettUl	SÅIV:23D_HanKon	225			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
871	{5B99FB62-7E99-482C-AB9C-18C0878C92B1}	Fredag	12:25	30	MUSINS01S2	MUS	BruKar	SÅIV:23D_JacHöj	103			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
663	{B9FAB259-0A8B-4196-BDE7-3BDB6CFA37FD}	Tisdag	12:35	30	MUSINS01S2	MUS	BruKar	SÅIV:23D_LeoHög	103			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
41	{11697257-1F63-4690-BEE1-4BA75468F6E1}	Måndag	14:50	30	MUSINS01S2	MUS	ZettUl	SÅIV:23E_AntÅgr	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
886	{B47B0B8A-92EE-4F27-B93C-BC69787429DF}	Måndag	15:25	30	MUSINS01S2	MUS	ZettUl	SÅIV:23E_WilNil	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
887	{E22F29C9-2444-4790-8A80-A83AD824A060}	Måndag	13:40	30	MUSINS01S2	MUS	BruKar	SÅIV:24C_AlfAdl	111			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
410	{3032988C-9785-40EA-9CD6-AD61B371D02A}	Måndag	12:00	30	MUSINS01S2	MUS	BruKar	SÅIV:24B_KinLem	103			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
874	{2D295C0C-C4D9-4ADB-8067-1F32B41BC956}	Måndag	13:40	30	MUSINS01S2	MUS	ZettUl	SÅIV:24C_AssRos	227			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
772	{438CAA2B-66BB-4964-9C1C-C1FFDCA3D87E}	Måndag	10:45	30	MUSINS01S2	MUS	ZettUl	SÅIV:24C_EnyOet	226			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
737	{19B66A07-A207-4C15-AE90-51AF9581C0DA}	Fredag	9:00	30	MUSINS01S2	MUS	GrafSo	SÅIV:24C_FraLun	111			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
762	{51F9C95D-89ED-4C82-A626-BFAEFF4CDC99}	Måndag	10:50	30	MUSINS01S2	MUS	GrafSo	SÅIV:24C_Olivon	227			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
610	{97871180-4DEA-4EBA-82D9-03F128763347}	Tisdag	9:05	30	MUSINS01S2	MUS	GrafSo	SÅIV:24C_SabNii	226			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-24
597	{BE3AAD94-8404-4368-A512-B0F2EC134685}	Måndag	10:15	30	MUSINS01S2	MUS	GrafSo	SÅIV:24C_SimShe	227			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
766	{A0686E0E-6448-48E4-906C-8AEC9912A8FB}	Måndag	11:20	30	MUSINS01S2	MUS	ZettUl	SÅIV:24D_SamAnd	226			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
693	{523037C6-7C9F-456B-AEBC-38B2041FEC79}	Fredag	10:10	30	MUSINS01S2	MUS	BruKar	SÅIV:24F_ChrVal	110			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
1048	{74D7FD7F-E737-42F9-8B6A-8875F9EE7FD2}	Fredag	9:35	30	MUSINS01S2	MUS	GrafSo	SÅIV:24F_FolWaa	111			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
593	{C29CEAE5-8AD4-4675-AB20-8FDDD88FCC56}	Torsdag	12:35	30	MUSINS01S2	MUS	DrouJo	TRIV:23B_EdvMos	019			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
877	{EB859A42-C910-41E4-87A2-EBF1D9EF648A}	Tisdag	14:20	30	MUSINS01S2	MUS	DrouJo	TRIV:23C_MarAll	019			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
519	{4D2EE6A7-D89C-48D2-9F72-39716DF1F448}	Måndag	12:35	30	MUSINS01S2	MUS	FogeNi	TRIV:23C_NilSvä	019			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
810	{90DE0677-59CA-44DA-8144-A00C214C578C}	Torsdag	11:25	30	MUSINS01S2	MUS	DrouJo	TRIV:23E_LovTur	017			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
897	{38038BD9-A8C7-44E6-9F01-6D0D88ED2639}	Tisdag	9:00	30	MUSINS01S2	MUS	DrouJo	TRIV:23F_EllTen	017			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
813	{0ACB5B49-0A3E-4FE9-85AC-CB48F9000B45}	Torsdag	10:10	30	MUSINS01S2	MUS	ErikBe	TRIV:23F_GunWik	017			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
681	{9BFCA240-2410-4B56-8FB5-7122616F28D2}	Onsdag	11:10	30	MUSINS01S2	MUS	ErikBe	TRIV:24B_DavIva	017			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
896	{1667D67A-2AE0-48C3-A2AE-3129769DBA3D}	Torsdag	9:40	30	MUSINS01S2	MUS	ErikBe	TRIV:24B_LovDah	017			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
815	{B888E191-DACA-4045-AC2F-313988E4139C}	Torsdag	13:20	30	MUSINS01S2	MUS	ErikBe	TRIV:24B_NouKro	017			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 19, 21-24
941	{86C75882-29E6-47B4-A1D7-7F8983FDFAFF}	Tisdag	13:40	30	MUSINS01S2	MUS	ErikBe	TRIV:24C_GabSan	017			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-20, 22-24
890	{BC6641E1-3924-447C-A424-416BC181DCCE}	Fredag	9:00	30	MUSINS01S2	MUS	ErikBe	TRIV:24C_ZacAxb	017			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
901	{6C60553D-463A-4609-B187-24E954A95336}	Fredag	11:35	30	MUSINS01S2	MUS	ErikBe	TRIV:24D_GusKli	017			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
955	{DE55B72C-99AC-4CE8-A4F3-57831B1F5517}	Torsdag	15:00	60	MUSBRU0	MUS	SiweAn	BRUPI:IV	015			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
454	{B391E586-4A98-4C5B-AE28-2984144C0DAC}	Tisdag	9:05	30	INSR1000XSNG	MUS	StarMo	LS-SÅ01:25D_AndLHu	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-24
644	{889AAE9C-56DE-4D06-B015-A497833771C7}	Måndag	8:30	30	MUSINS02S	MUS	LindCh	GI02:24F_LovBor	113			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
419	{304DDC18-FE85-4870-A04E-96A123C6D36E}	Onsdag	10:35	30	MUSINS02S	MUS	ErikBe	TR02:24F_IsaHol	017			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
417	{20B9AF60-901A-484B-812F-7BD94B02B9BE}	Måndag	10:55	30	MUSINS02S	MUS	LindLi	SW02:24D_ElsLil	233			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
849	{B53AAA6C-11CD-42AC-8B8E-82ED7E0CDA9C}	Onsdag	13:40	30	MUSINS02S	MUS	TörnEf	GI02:24F_OloJär	113			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
9	{A81CCAB4-A7AE-4803-BE43-42DFF7DABE22}	Fredag	10:45	30	MUSINS01S2	MUS	BruKar	SÅIV:23C_LovBen	110			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
251	{707ECC5A-65BE-4D30-A77A-7BE0DA44CDD5}	Torsdag	11:20	30	MUSINS01S2	MUS	PassAn	BSIV:23E_FelNys	012			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
146	{66D9C81B-3A9B-4192-94C1-B2A62F63C173}	Onsdag	9:35	30	MUSINS02S	MUS	JonsLa	GI02:24F_EmiNil	018			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
923	{15E270A7-CCFC-4F84-BC71-DA88496C0F97}	Fredag	10:10	60	MUSENS02S	MUS	KarnFr,TörnEf,PudaNi,MeliPm,FogeNi,KnutHå,MagnLe	ENS02:23_IN1	026		34-38	35-36, 38
1085	{C266AF9D-24AC-4CC1-A055-D2DD45064B1C}	Fredag	11:20	60	MUSENS02S	MUS	KarnFr,TörnEf,PudaNi,MeliPm,FogeNi,KnutHå,MagnLe	ENS02:23_IN2	026		34-38	35-36, 38
78	{5078D8C6-BC36-4C80-8202-14AAF370B512}	Måndag	10:10	60	MUSENS0	MUS	ReveKa,SiweAn,VindHe,DrouJo,HolmCh,SandVi,PassAn	ENS01:24_IN1	031		34-38	35-38
